"id","profileName","text","date","title","rating","images"
"R2PB5I8N1G3SR0","Shivam Garg","
  Xiaomi always brings something out of the league5020 mAh is a Bonus over Superb Cameras, Fast Charging, Screen, etc.Also Nicely Built & Feels PremiumWhat more to expect #Note9Pro
","Reviewed in India on 30 March 2020","Chhota Packet Bada Dhamaka",5,""
"R3PUGJEOKH8GYE","Amazon Customer","
  Full of ads .porn ads in browser .lack of security in mi browser .if u are ok with miui with shady ads then buy
","Reviewed in India on 27 May 2020","Full of shady nude porn ads",3,""
"R3SA3G8NBX8F5P","Mahesh","
  Nice camera.. Very good... Excellent pics... Just wow... Look at my face... So stunning... Im so sexy... 😈😈
","Reviewed in India on 20 June 2020","Arey Woow",5,"https://images-na.ssl-images-amazon.com/images/I/7177xajpWzL.jpg
https://images-na.ssl-images-amazon.com/images/I/71WdRD3d6fL.jpg"
"R1R7M28M3SABIO","Monil Khatri","
  I got blue instead of black colour phone ordered. So beware! I got this for my mom.Not a tech savvy, hence cant write a detailed pros and cons. At an outset, phone is good, offer features that no market player in this range can. Its just little heavy and a bit huge to carry with ease.
","Reviewed in India on 13 July 2020","Value for money",4,""
"R3RIPVE40AHU68","Anurag Tiwari","
  Phone quality 95% very goodCamera quality 75% goodBatter backup 97% excellentCharging 80% goodPhone quality 100 %SuperFingerprint 85% goodGame lagging problems  no
","Reviewed in India on 26 July 2020","4.7 / 5 Rating from me after I used 3 day",5,"https://images-na.ssl-images-amazon.com/images/I/61DTKqUY31L.jpg
https://images-na.ssl-images-amazon.com/images/I/711YSM6Ru+L.jpg
https://images-na.ssl-images-amazon.com/images/I/71soWjOFiSL.jpg"
"R1LFD3G9XMRBZM","Amazon Customer","
  The phone is very bad,it doesn't work properly,it heats up very quickly after I had used it for 3 months and the phone doesn't support while playing and working. Not a good phone. I'm not satisfied.
","Reviewed in India on 28 July 2020","Unsatisfactory product from Amazon for the first time.",2,""
"RCG56GXWUJE9R","Rishi pandey","
  1.Camera quality is not good .2. Better option samsung M31 .3.Fast charging it take around 1.30 hr to full charge.4.fingerprint position difficult to use.5 phone not good .
","Reviewed in India on 9 June 2020","It's",4,""
"RO609P54VAEWB","Abhishek","
  Pros :BatteryUfs 2.1 storage and snapdragon 720gDisplayHaptic feedbackCons:Little bulk and heavy not for one handed usagePubg u will see frame dropConclusion:If u want a phone for pubg this is not for you.Best for media consumption 😍😍😍 go for it
","Reviewed in India on 22 May 2020","Review after 3 days of usage",5,""
"R330YEGEPHAA9J","Varunesh kumar vishwakarma","
  The phone i received at first had issues, however Amazon promptly replaced the device and the replacement device works fine. A great phone for the price. Does have some bloatware pre-installed.
","Reviewed in India on 24 July 2020","Great phone for the price. Amazing delivery by Amazon.",4,""
"R38A8KRWUGIJFU","Naveen garg","
  Very good and amazing phoneYou can go for it without thinking for a twiceIt's much better than realme 6
","Reviewed in India on 21 March 2020","You will love this phone",5,""
"R1R6XPTX0KXC8Y","rakesh raushan","
  Awesome build quality & design, decent performance & battery backup is also best in this segment but camera performance is not up to the mark.
","Reviewed in India on 5 June 2020","Worth to purchase",4,""
"R2QIJQD4OT4HFT","Rahul Das","
  After playing pubg 4 days i saw the scratches on the glass....i don't know which type of gorilla glass 5 provided...i am really disappointed for this & didn't expect that.The phone performing great, battery life is great & camera quality good but expect more better, fingerprint sensor worked very fast.
","Reviewed in India on 15 May 2020","Overall good",4,"https://images-na.ssl-images-amazon.com/images/I/71NHeTpVwjL.jpg"
"R3HXVLXK605NQ6","Khitesh bansal","
  What a nice products of  mi mobiles and users have experience also good. Amazing device. I have also buy this mobile series and enjoying with mi. Good looks good battery life and amazing mobile camera #Mi
","Reviewed in India on 28 March 2020","#Mi",5,""
"R261E1FW0PLCSY","Ritesh kumar","
  Good looking phone due to glass body gorilla Glass 5 protection back and front. Camera are very good 48 mp quad camera setup brilliant features with pro mode in camera settings. The 60 hz refresh rate is good. 4500 mah long battery give long backup. Nice design interstellar black colour my favorite colour#mi
","Reviewed in India on 31 March 2020","#mi Performance beast with brilliant features",5,""
"R1JZN4B2QGSHHJ","Amazon Customer","
  adaptor is missing in the box
","Reviewed in India on 22 May 2020","adaptor is missing",1,""
"R2YFNPK434UNZ4","Sourabh","
  With that in mind, it is all the more important for Xiaomi to build a product that doesn’t just meet a checklist but pushes forwardCamera so clear imagesDesign is look cool#milove
","Reviewed in India on 30 March 2020","Beast mobile #milove",5,""
"R2BL6OH3S2ANNF","Aaquib Salman","
  Good battery life, better gaming experience, side mounted fingerprint reader is a nice and useful idea, built quality is great, just the camera doesn’t capture detailed image but overall worth to own it. If you’re having a second opinion in your mind, don’t think just buy this beautiful beast.
","Reviewed in India on 8 July 2020","Worth to buy.",5,""
"R3SSYJ2RDPHYLW","Kamalesh","
  Both face unlock & fingerprint sensor are very fast, camera and battery awsome, despite of ips panel it is bright and quality is impressive, design is also , I'm specially impressed by it's display and sound quality absolutely awsome, I'm pretty much satisfied rather waiting for poco m2 pro.
","Reviewed in India on 9 July 2020","Everything is awsome, awsome phone",5,""
"R2V8VAAP5KSZ4P","Isarul Islam","
  I have purchased the Mobile and delivery service is good package is good no damage insideCamera is nice batery backup is good as i expectAlso good in all sides
","Reviewed in India on 19 May 2020","Great product",5,""
"R8L8FBK1YMPIG","RAGHU RAMAN S","
  Not satisfied with the product. Display hangs often. Camera quality is not great (especially in low light conditions) as promised. Battery life is also average. Overall, not worthy of the price.
","Reviewed in India on 25 May 2020","Look for a better mobile....",2,""
"R12RV4QIS3W23A","Ghanshyam Kongare","
  Not a great phone for the price. Fingerprint reader is misused. Everytime you press the lock button to check the time, it unlocked the phone. Regular hangs if you play for long time
","Reviewed in India on 2 August 2020","Not a great phone for the price",2,""
"R2UJ7FNEZMCC7W","nitin","
  love this phone100 times,i suggest all to buy this phone,best in budgetawesome look , fingerprint awesomebattery life is goodhappy wirth this phone❤️❤️#Milove
","Reviewed in India on 30 March 2020","adorable mobile in budget",5,""
"R34R9ENJAPG8ZT","gayethri8","
  I've been using this since one month,I felt very happy for its great camer and performance in gaming, handling multiple applications lagfree.Finally seen justice for money.
","Reviewed in India on 26 April 2020","Mobile made justice for our money",5,""
"R2HHC5KIZVUU7W","Piyush DJ ","
  Happy with performance
","Reviewed in India on 28 July 2020","Chipset",4,""
"R2TQ1PYSMW37OU","subrat behera","
  Its an awesome facilities in the phone and battery back-up of the phone is better than other phones.camera quality is awesome and the phone is very smooth to operate. #note9pro
","Reviewed in India on 23 March 2020","Quality phone in india #mi",5,""
"R3EWZW38LILGV8","Rishu singh","
  Bad products
","Reviewed in India on 5 July 2020","Bad products",1,""
"R3V4NKU673KDN5","H s m","
  Worst product
","Reviewed in India on 31 May 2020","Never purchage",1,""
"R2R32D7CP5WG20","pradeep","
  Excellent product. Thanks Amazon. A power packed product। review after15days. Everything is fantastic. If you spend just grab it.
","Reviewed in India on 4 June 2020","Wo woo woah.",5,"https://images-na.ssl-images-amazon.com/images/I/61bw5yBdL+L.jpg
https://images-na.ssl-images-amazon.com/images/I/71SYJkHLvEL.jpg
https://images-na.ssl-images-amazon.com/images/I/71xksjwwAWL.jpg"
"R20Y06UQKAUN0P","Rajeev Kumar","
  Display of my unit was defective, unable to work just in a month (black screen). But, company changed it free of cost within a week during lockdown.Overall working properly.
","Reviewed in India on 27 May 2020","Overall good, cost effective, recommended.",4,""
"ROJNDYP22WC4K","Aditya Singh","
  The phone looks classy and stylish. The beast processor is just too good in this one. The cameras are done just right! The screen look really good as well. #note9pro
","Reviewed in India on 22 March 2020","Note 9 pro 2020",5,""
"R2VGQXQ13LNNW4","Ratnamala","
  There is no protection glass in the boxDisappointed with that only overall very good product
","Reviewed in India on 16 May 2020","No protection glass is present in the box",3,""
"R1V4JEH7GXFB7K","Manoj Royal","
  First of all , it is excellent and value for money.It has Powerful processorApart from Primary camera ; it has Decent macro lens.I am impressed by the  battery's life #mirocks
","Reviewed in India on 30 March 2020","Value for money",5,""
"R2E3JR1CORS2C9","Ritwick Pramanick","
  It's color is very beautiful and I am loving it very much.I will suggest you to buy this phone if you are willing to buy a power packed phone under this price range.#mi lover
","Reviewed in India on 1 April 2020","Amazing Performance",5,""
"R16CWPWR4YCS3","Rajesh chugh","
  Good quality and display is very attracting. Camera is also perfect  battery capacity is very high. I suggest u to buy this. value for money excellent product in this rate.#milove
","Reviewed in India on 29 March 2020","#awesome performance",5,""
"R2RC051Y9Q2GXW","Atanu mondal","
  MI product always good gives a worthy product in this time its give higer than my expection.battery backup is so long,totally value for money.both camera are too much good...#MI love.
","Reviewed in India on 7 April 2020","Very nice product",5,""
"R3C4AI7782OQ9I","Gagan nirwan","
  The product quality is very hated and hand many times I also face a error in camera modes also so this phone is problem house not happy
","Reviewed in India on 3 August 2020","It's spoil my mood hanging phone",1,""
"R18C1A2IOJI73V","Shashikant yadav","
  One of toughest smrartphone everGreat batteryGreat camera
","Reviewed in India on 18 May 2020","Great phone",4,""
"R2JY2AL6684DJZ","D1nOnly Deepak","
  proseser is very very good but problem is heating I got maximum of 49°c and camera hang in the night time
","Reviewed in India on 31 May 2020","heating and camera hang in the night time",2,""
"R28XK3CIU8OWYF","shivanshu tomar","
  Camera , battery backup and screen resolution is great !Build quality is durable.
","Reviewed in India on 30 July 2020","Nice phone 👌",5,"https://images-na.ssl-images-amazon.com/images/I/613zEmq2oIL.jpg
https://images-na.ssl-images-amazon.com/images/I/61Ti0QaZsHL.jpg"
"R2JPI6JUSKZFGL","Rocking K.","
  #MiLove This phone has great features in this price range.You will be happy for buying this phone as it covers Core gaming , Best camera, best battery features etc
","Reviewed in India on 30 March 2020","#MiLove Budget phone with all features.",5,""
